0.0000E+00  0.3733E+00  0.3620E+00  0.3528E+00  0.3403E+00  0.3348E+00  0.3260E+00  0.3185E+00  0.3130E+00  0.3018E+00  0.2944E+00  0.2887E+00  0.2800E+00  0.2712E+00  0.2669E+00  0.2614E+00  0.2546E+00  0.2451E+00  0.2421E+00  0.2368E+00  0.2351E+00  0.2278E+00  0.2223E+00  0.2181E+00  0.2127E+00  0.2083E+00  0.2053E+00  0.2015E+00  0.1942E+00  0.1921E+00  0.1900E+00  0.1867E+00  0.1849E+00  0.1796E+00  0.1768E+00  0.1719E+00  0.1725E+00
0.5000E+00  0.3765E+00  0.3703E+00  0.3613E+00  0.3478E+00  0.3437E+00  0.3277E+00  0.3257E+00  0.3150E+00  0.3045E+00  0.2965E+00  0.2894E+00  0.2799E+00  0.2772E+00  0.2677E+00  0.2639E+00  0.2555E+00  0.2505E+00  0.2463E+00  0.2388E+00  0.2362E+00  0.2290E+00  0.2248E+00  0.2195E+00  0.2145E+00  0.2101E+00  0.2070E+00  0.2031E+00  0.1979E+00  0.1943E+00  0.1904E+00  0.1885E+00  0.1858E+00  0.1811E+00  0.1780E+00  0.1758E+00  0.1736E+00
0.1000E+01  0.3846E+00  0.3766E+00  0.3714E+00  0.3560E+00  0.3494E+00  0.3386E+00  0.3364E+00  0.3231E+00  0.3167E+00  0.3048E+00  0.2964E+00  0.2946E+00  0.2831E+00  0.2766E+00  0.2714E+00  0.2679E+00  0.2550E+00  0.2529E+00  0.2483E+00  0.2435E+00  0.2332E+00  0.2294E+00  0.2274E+00  0.2202E+00  0.2162E+00  0.2126E+00  0.2098E+00  0.2043E+00  0.1999E+00  0.1983E+00  0.1929E+00  0.1898E+00  0.1879E+00  0.1817E+00  0.1807E+00  0.1780E+00
0.1500E+01  0.4063E+00  0.3962E+00  0.3844E+00  0.3789E+00  0.3606E+00  0.3578E+00  0.3486E+00  0.3379E+00  0.3262E+00  0.3212E+00  0.3133E+00  0.3064E+00  0.2975E+00  0.2880E+00  0.2831E+00  0.2775E+00  0.2689E+00  0.2666E+00  0.2597E+00  0.2541E+00  0.2458E+00  0.2471E+00  0.2375E+00  0.2346E+00  0.2256E+00  0.2240E+00  0.2190E+00  0.2140E+00  0.2090E+00  0.2062E+00  0.2019E+00  0.2000E+00  0.1939E+00  0.1913E+00  0.1881E+00  0.1866E+00
0.2000E+01  0.4295E+00  0.4173E+00  0.4101E+00  0.3974E+00  0.3867E+00  0.3768E+00  0.3730E+00  0.3631E+00  0.3463E+00  0.3401E+00  0.3333E+00  0.3250E+00  0.3183E+00  0.3078E+00  0.3029E+00  0.2957E+00  0.2874E+00  0.2800E+00  0.2762E+00  0.2740E+00  0.2642E+00  0.2580E+00  0.2559E+00  0.2457E+00  0.2420E+00  0.2386E+00  0.2339E+00  0.2245E+00  0.2217E+00  0.2174E+00  0.2155E+00  0.2113E+00  0.2070E+00  0.2019E+00  0.1990E+00  0.1960E+00
0.2500E+01  0.4548E+00  0.4416E+00  0.4368E+00  0.4236E+00  0.4117E+00  0.3991E+00  0.3938E+00  0.3883E+00  0.3723E+00  0.3664E+00  0.3526E+00  0.3507E+00  0.3428E+00  0.3346E+00  0.3235E+00  0.3198E+00  0.3081E+00  0.3014E+00  0.2973E+00  0.2941E+00  0.2848E+00  0.2758E+00  0.2727E+00  0.2678E+00  0.2602E+00  0.2560E+00  0.2476E+00  0.2413E+00  0.2411E+00  0.2345E+00  0.2314E+00  0.2257E+00  0.2218E+00  0.2166E+00  0.2154E+00  0.2091E+00
0.3000E+01  0.4833E+00  0.4732E+00  0.4664E+00  0.4563E+00  0.4362E+00  0.4266E+00  0.4254E+00  0.4181E+00  0.4007E+00  0.3903E+00  0.3829E+00  0.3750E+00  0.3657E+00  0.3612E+00  0.3474E+00  0.3449E+00  0.3323E+00  0.3291E+00  0.3197E+00  0.3197E+00  0.3013E+00  0.2959E+00  0.2922E+00  0.2901E+00  0.2805E+00  0.2786E+00  0.2674E+00  0.2657E+00  0.2607E+00  0.2554E+00  0.2503E+00  0.2436E+00  0.2379E+00  0.2340E+00  0.2295E+00  0.2286E+00
0.3500E+01  0.5205E+00  0.5070E+00  0.5009E+00  0.4895E+00  0.4699E+00  0.4650E+00  0.4588E+00  0.4444E+00  0.4335E+00  0.4205E+00  0.4156E+00  0.4075E+00  0.3991E+00  0.3863E+00  0.3797E+00  0.3788E+00  0.3646E+00  0.3574E+00  0.3426E+00  0.3428E+00  0.3344E+00  0.3238E+00  0.3182E+00  0.3121E+00  0.3029E+00  0.2966E+00  0.2930E+00  0.2865E+00  0.2812E+00  0.2747E+00  0.2689E+00  0.2642E+00  0.2594E+00  0.2535E+00  0.2487E+00  0.2443E+00
0.4000E+01  0.5485E+00  0.5437E+00  0.5264E+00  0.5157E+00  0.5076E+00  0.5017E+00  0.4845E+00  0.4817E+00  0.4702E+00  0.4582E+00  0.4486E+00  0.4374E+00  0.4269E+00  0.4209E+00  0.4159E+00  0.4001E+00  0.3935E+00  0.3850E+00  0.3787E+00  0.3771E+00  0.3642E+00  0.3554E+00  0.3465E+00  0.3362E+00  0.3315E+00  0.3235E+00  0.3187E+00  0.3111E+00  0.3073E+00  0.2998E+00  0.2940E+00  0.2890E+00  0.2828E+00  0.2770E+00  0.2737E+00  0.2676E+00
0.4500E+01  0.5871E+00  0.5764E+00  0.5647E+00  0.5580E+00  0.5460E+00  0.5343E+00  0.5231E+00  0.5106E+00  0.5027E+00  0.4939E+00  0.4842E+00  0.4738E+00  0.4557E+00  0.4508E+00  0.4433E+00  0.4344E+00  0.4284E+00  0.4194E+00  0.4067E+00  0.4043E+00  0.3927E+00  0.3783E+00  0.3747E+00  0.3663E+00  0.3616E+00  0.3574E+00  0.3441E+00  0.3431E+00  0.3321E+00  0.3269E+00  0.3228E+00  0.3159E+00  0.3065E+00  0.3035E+00  0.2959E+00  0.2903E+00
