0.0000E+00  0.6318E+00  0.6779E+00  0.7236E+00  0.7779E+00  0.8302E+00  0.8898E+00  0.9182E+00  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
0.5000E+00  0.6263E+00  0.6623E+00  0.7056E+00  0.7583E+00  0.8195E+00  0.8669E+00  0.9079E+00  0.9697E+00  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
0.1000E+01  0.5875E+00  0.6204E+00  0.6686E+00  0.7163E+00  0.7592E+00  0.8127E+00  0.8497E+00  0.9227E+00  0.9855E+00  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
0.1500E+01  0.5286E+00  0.5654E+00  0.5997E+00  0.6475E+00  0.6901E+00  0.7401E+00  0.7659E+00  0.8323E+00  0.8843E+00  0.9412E+00  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
0.2000E+01  0.4648E+00  0.4927E+00  0.5283E+00  0.5674E+00  0.6045E+00  0.6461E+00  0.6762E+00  0.7275E+00  0.7814E+00  0.8293E+00  0.8826E+00  0.9352E+00  0.9869E+00  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
0.2500E+01  0.3995E+00  0.4280E+00  0.4538E+00  0.4825E+00  0.5200E+00  0.5602E+00  0.5848E+00  0.6284E+00  0.6737E+00  0.7126E+00  0.7538E+00  0.8054E+00  0.8480E+00  0.9019E+00  0.9531E+00  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
0.3000E+01  0.3358E+00  0.3605E+00  0.3785E+00  0.4092E+00  0.4405E+00  0.4715E+00  0.4905E+00  0.5270E+00  0.5655E+00  0.5972E+00  0.6361E+00  0.6786E+00  0.7217E+00  0.7668E+00  0.8092E+00  0.8500E+00  0.9031E+00  0.9445E+00  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
0.3500E+01  0.2789E+00  0.2971E+00  0.3231E+00  0.3439E+00  0.3639E+00  0.3903E+00  0.4089E+00  0.4419E+00  0.4723E+00  0.4932E+00  0.5347E+00  0.5640E+00  0.6020E+00  0.6343E+00  0.6748E+00  0.7098E+00  0.7548E+00  0.7959E+00  0.8397E+00  0.8685E+00  0.9395E+00  0.9878E+00  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
0.4000E+01  0.2342E+00  0.2485E+00  0.2658E+00  0.2812E+00  0.3047E+00  0.3209E+00  0.3410E+00  0.3659E+00  0.3860E+00  0.4150E+00  0.4375E+00  0.4669E+00  0.4959E+00  0.5301E+00  0.5612E+00  0.5923E+00  0.6281E+00  0.6600E+00  0.6959E+00  0.7205E+00  0.7803E+00  0.8167E+00  0.8639E+00  0.9086E+00  0.9601E+00  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
0.4500E+01  0.1913E+00  0.2084E+00  0.2174E+00  0.2355E+00  0.2465E+00  0.2665E+00  0.2826E+00  0.3007E+00  0.3244E+00  0.3434E+00  0.3643E+00  0.3923E+00  0.4039E+00  0.4347E+00  0.4587E+00  0.4929E+00  0.5194E+00  0.5535E+00  0.5802E+00  0.5988E+00  0.6442E+00  0.6761E+00  0.7156E+00  0.7532E+00  0.7939E+00  0.8431E+00  0.8717E+00  0.9275E+00  0.9671E+00  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01  0.1000E+01
